id,humansgenderdesc,humansage,humansaffected,humansdeaths
222757,,,,
222756,,,,
222734,,,,
229143,,,,
228226,,,,
228225,,,,
228224,,,,
228223,,,,
228222,,,,
226518,,,,
225566,,,,
225565,,,,
224518,,,,
224517,,,,
224477,,,,
224476,,,,
224052,,,,
224003,,,,
223696,,1,,
223685,,1,,
223681,,1,,
223679,,1,,
223678,,1,,
223659,69,1,1,
223652,,1,,
223649,,1,,
223642,,1,,
223584,,,,
223558,,,,
223557,,,,
223530,,,,
223494,,,,
223493,,,,
223444,,,,
223412,,,,
223411,,,,
223410,,,,
223369,,,,
223341,,,,
223340,,,,
223323,0,,,
223322,0,,,
223209,,,,
223188,,,,
223161,,,,
223160,,,,
223134,,,,
223127,,,,
223124,,,,
223116,,,,
223115,,,,
223114,,,,
223113,,,,
223112,,,,
223062,,,,
223056,,,,
223052,,,,
223041,,,,
223040,,,,
222989,0,,,
222954,0,,,
222945,75,1,1,
222939,,,,
222930,,,,
222924,,,,
222913,,,,
222759,,,,
222755,,,,
222754,,,,
222740,,,,
226517,,,,
226516,,,,
225564,,,,
225045,,,,
224516,,,,
223908,,,,
223653,,1,,
223650,,1,,
223498,,,,
223492,,,,
223406,,,,
223191,,,,
223159,,,,
223155,,,,
223144,,,,
223123,,,,
222938,,,,
222937,,,,
222742,,,,
228221,,,,
227039,,,,
226515,,,,
224051,0,,,
223713,,1,,
223656,,1,,
223655,,1,,
223647,,1,,
223562,,,,
223368,,,,
223147,,,,
223142,67,,,
223122,,,,
223111,,,,
223047,,,,
222955,0,,,
222911,,,,
222753,,,,
222752,,,,
222651,59,1,0,
229142,,,,
229141,,,,
229140,,,,
229139,,,,
228220,,,,
228219,,,,
227038,,,,
227037,,,,
226068,0,,,
225563,,,,
225562,,,,
225503,,,,
224712,,,,
224711,,,,
224710,,,,
224709,,,,
224708,,,,
224515,,,,
224514,,,,
224475,,,,
224474,,,,
224359,,,,
224358,,,,
223738,0,,,
223651,,1,,
223643,,1,,
223578,,,,
223491,,,,
223490,,,,
223409,,,,
223367,,,,
223339,,,,
223251,,,,
223158,,,,
223110,,,,
223109,,,,
223071,,,,
223050,0,,,
223039,,,,
222952,,,,
222951,,,,
222950,,,,
222946,74,1,1,
222936,,,,
222923,,,,
222912,,,,
222910,,,,
222909,,,,
222751,,,,
222736,,,,
222718,,,,
222694,,,,
222553,,,,
222536,,,,
222535,,,,
221995,,,,
227199,,,,
226514,,,,
226513,,,,
226132,,,,
225502,,,,
225501,,,,
225500,,,,
225499,,,,
224513,,,,
224512,,,,
224511,,,,
224324,,,,
223920,,,,
223676,,1,,
223648,,1,,
223641,,1,1,
223635,,1,1,
223576,,,,
223573,,,,
223408,,,,
223366,,,,
223338,,,,
223253,,,,
223252,,,,
223184,,,,
223154,,,,
223046,,,,
223038,,,,
223037,,,,
223036,,,,
223035,,,,
222935,,,,
222922,,,,
222921,,,,
222908,,,,
222907,,,,
222906,,,,
222905,,,,
222743,,,,
222741,,,,
222729,,,,
222693,,,,
222692,,,,
222691,,,,
229284,,,,
229283,,,,
229138,,,,
226512,,,,
226511,,,,
226510,,,,
226509,,,,
226131,,,,
225561,,,,
225560,,,,
224510,,,,
224509,,,,
224508,,,,
223632,,1,,
223569,,,,
223564,,,,
223556,,,,
223407,,,,
223250,,,,
223183,,,,
223153,,,,
223064,,,,
223049,0,,,
223048,,,,
223034,,,,
222934,,,,
222920,,,,
222919,,,,
222904,,,,
222836,,,,
222735,,,,
222728,,,,
222717,,,,
222715,,,,
222690,,,,
222684,,,,
222678,,,,
222643,,,,
222421,48,1,1,
222419,,,,
222418,,,,
221996,58,1,1,
226508,,,,
226507,,,,
226130,,,,
226129,,,,
226125,,,,
225559,,,,
225078,,,,
224473,,,,
224472,,,,
224471,,,,
224323,,,,
224322,,,,
223644,,1,,
223639,,1,,
223636,,1,1,
223633,,1,,
223575,,,,
223045,,,,
223033,,,,
223032,,,,
223031,,,,
222932,,,,
222918,,,,
222917,,,,
222916,,,,
222903,,,,
222826,,,,
222750,,,,
222749,,,,
222748,,,,
222727,,,,
222726,,,,
222716,,,,
222714,,,,
222713,,,,
222683,,,,
222682,,,,
222677,,,,
222676,,,,
222417,,,,
222416,,,,
222415,,,,
226506,,,,
226505,,,,
226504,,,,
226503,,,,
226128,,,,
224507,,,,
224506,,,,
224505,,,,
224504,,,,
224470,,,,
224469,,,,
224321,,,,
224077,,,,
223934,,,,
223699,,1,,
223626,,1,,
223574,,,,
223433,0,,,
223405,,,,
223335,,,,
223249,,,,
223248,,,,
223146,,,,
223145,57,,,
223141,32,,,
223055,,,,
223051,,,,
223030,,,,
223029,,,,
223028,,,,
223024,,,,
223023,,,,
222931,,,,
222915,,,,
222914,,,,
222825,,,,
222811,,,,
222801,,,,
222747,,,,
222733,,,,
222712,,,,
222711,,,,
222710,,,,
222709,,,,
222708,,,,
222707,,,,
222689,,,,
222688,,,,
222642,0,1,1,
221892,0,,,
221482,0,,,
229136,,,,
229135,,,,
228549,,,,
226864,,,,
226502,,,,
226501,,,,
226500,,,,
225395,0,,,
223907,,,,
223645,,1,,
223634,,1,,
223627,,1,,
223489,,,,
223027,,,,
222833,,,,
222814,,,,
222810,,,,
222725,,,,
222722,,,,
222706,,,,
222705,,,,
222695,,,,
222685,,,,
221891,55,1,,
229134,,,,
229133,,,,
227036,,,,
226499,,,,
226257,,,,
223906,,,,
223831,,1,,
223619,,1,,
223404,,,,
223138,,,,
222949,,,,
222948,,,,
222832,,,,
222800,,,,
222793,,,,
222732,,,,
222724,,,,
222704,,,,
222675,,,,
222674,,,,
222673,,,,
222638,,,,
222558,65,,,
222556,76,1,1,
229132,,,,
229131,,,,
226498,,,,
226497,,,,
226127,,,,
225498,,,,
225497,,,,
225496,,,,
224503,,,,
224502,,,,
224501,,,,
224500,,,,
224468,,,,
224440,,,,
224356,,,,
224355,,,,
224354,,,,
224353,,,,
224352,,,,
224308,,,,
224307,,,,
223905,,,,
223904,,,,
223629,,1,,
223625,,1,,
223616,,1,,
223432,0,,,
223337,,,,
223247,,,,
223182,,,,
222813,,,,
222790,,,,
222721,,,,
222720,,,,
222703,,,,
222687,,,,
222672,,,,
222671,,,,
222670,,,,
222669,,,,
222668,,,,
222667,,,,
222666,,,,
222635,,,,
222555,,,,
227035,,,,
227034,,,,
226496,,,,
226495,,,,
226216,0,,,
226126,,,,
224707,,,,
224499,,,,
224320,,,,
224319,,,,
224318,,,,
224317,,,,
224316,,,,
224306,,,,
224305,,,,
224304,,,,
223630,,1,,
223624,,1,1,
223621,,1,,
223565,,,,
223488,,,,
223403,,,,
223246,,,,
223244,,,,
223133,,,,
223132,,,,
223026,,,,
223025,,,,
222947,,,,
222943,,,,
222831,,,,
222821,,,,
222820,,,,
222702,0,,,
222665,,,,
222664,,,,
222663,,,,
222662,,,,
222661,,,,
222660,,,,
222659,,,,
222634,,,,
222420,41,1,0,
222414,,,,
222413,,,,
222395,,,,
222342,,,,
222327,,,,
221551,0,,,
229129,,,,
226494,,,,
226493,,,,
224303,,,,
224302,,,,
223933,,,,
223638,,1,1,
223628,,1,,
223622,,1,,
223617,,1,,
223568,,,,
223487,,,,
223431,0,,,
223402,,,,
223131,,,,
222987,0,,,
222835,,,,
222812,,,,
222799,,,,
222794,,,,
222792,,,,
222789,,,,
222788,,,,
222787,,,,
222786,,,,
222731,,,,
222701,,,,
222658,,,,
222657,,,,
222656,,,,
222630,,,,
222629,,,,
222552,37,,,
222546,66,,,
222411,,,,
222410,,,,
222083,,,,
221890,27,1,,
229128,,,,
229127,,,,
229126,,,,
227033,,,,
227032,,,,
224706,,,,
224705,,,,
224498,,,,
224427,0,,,
224426,0,,,
223724,0,,,
223646,,1,,
223640,,1,,
223637,,1,,
223631,,1,,
223623,,1,,
223610,,1,1,
223480,,,,
222834,,,,
222830,,,,
222655,,,,
222654,,,,
222653,,,,
222652,,,,
222623,,,,
222562,,,,
222545,,,,
222541,,,,
222426,,,,
222412,,,,
222338,,,,
222337,,,,
222336,,,,
222335,,,,
222330,,,,
222325,,,,
222322,,,,
222317,,,,
222300,,,,
222005,,,,
222004,,,,
222003,,,,
221550,0,,,
221414,,,,
229125,,,,
229124,,,,
227031,,,,
227030,,,,
226492,,,,
225394,0,,,
225393,0,,,
225392,0,,,
225044,,,,
224301,,,,
224300,,,,
223903,,,,
223902,,,,
223901,,,,
223618,,1,,
223609,,1,,
223486,,,,
223485,,,,
223484,,,,
223401,,,,
223243,,,,
223242,,,,
223241,,,,
223240,,,,
223239,,,,
223238,,,,
223237,,,,
223236,,,,
223235,,,,
223234,,,,
223233,,,,
222844,,,,
222843,,,,
222842,,,,
222841,,,,
222829,,,,
222828,,,,
222827,,,,
222819,,,,
222785,,,,
222784,,,,
222783,,,,
222782,,,,
222781,,,,
222780,,,,
222779,,,,
222778,,,,
222777,,,,
222776,,,,
222775,,,,
222774,,,,
222773,,,,
222645,,,,
222644,,,,
222628,,,,
222626,,,,
222625,,,,
222619,,,,
222448,,,,
222409,,,,
222341,,,,
222321,,,,
222308,,,,
222074,,,,
222049,,,,
222002,,,,
222001,,,,
222000,,,,
221999,,,,
221998,,,,
221997,,,,
221549,0,,,
229123,,,,
229122,,,,
229121,,,,
227029,,,,
226491,,,,
224299,,,,
223900,,,,
223620,,1,1,
223614,,1,,
222942,,,,
222818,,,,
222817,,,,
222647,10,,,
222646,72,,,
222637,,,,
222636,,,,
222613,,,,
222561,,,1,
222340,,,,
222303,,,,
222048,,,,
221970,,,,
221969,,,,
221968,,,,
221455,0,1,,
229120,,,,
229119,,,,
229118,,,,
229117,,,,
227028,,,,
227027,,,,
224175,,,,
223615,,1,1,
223613,,1,,
223612,,1,,
223483,,,,
223187,,,,
223130,,,,
223044,,,,
222816,,,,
222746,,,,
222632,,,,
222610,,,,
222447,,,,
222445,,,,
222444,,,,
222443,,,,
222442,,,,
222441,,,,
222408,,,,
222304,,,,
221967,,,,
221966,,,,
221459,0,,,
221457,0,1,,
221454,0,1,1,
229458,,,,
229116,,,,
229115,,,,
229114,,,,
229113,,,,
229112,,,,
227026,,,,
226490,,,,
226215,0,,,
224497,,,,
223729,71,1,,
223482,,,,
223611,,1,,
223400,,,,
223232,,,,
222772,,,,
222771,,,,
222770,,,,
222769,,,,
222768,,,,
222767,,,,
222766,,,,
222622,,,,
222440,,,,
222339,,,,
222334,,,,
222326,,,,
222316,,,,
222305,,,,
222078,,,,
222073,,,,
222047,,,,
222017,,,,
221965,,,,
221964,,,,
221963,,,,
229111,,,,
229110,,,,
229109,,,,
229108,,,,
229107,,,,
227025,,,,
227024,,,,
226489,,,,
225495,,,,
225494,,,,
224496,,,,
224298,,,,
224297,,,,
224296,,,,
224295,,,,
223899,,,,
223583,,,,
223245,,,,
223230,,,,
223229,,,,
223228,,,,
223227,,,,
223226,,,,
223225,,,,
223224,,,,
223222,,,,
223219,,,,
223218,,,,
222988,0,,,
222809,,,,
222681,,,,
222601,,,1,
222557,60,1,1,
222551,57,,,
222550,,,1,
222544,,,,
222540,76,,,
222446,,,,
222407,,,,
222406,,,,
222405,,,,
222298,,,,
222087,,,,
222084,,,,
222072,,,,
222071,,,,
222016,,,,
221697,,,,
229106,,,,
227937,,,,
226488,,,,
226487,,,,
226486,,,,
224294,,,,
224293,,,,
224292,,,,
223898,,,,
223223,,,,
223220,,,,
223217,,,,
223216,,,,
222791,,,,
222633,,,,
222620,,,,
222615,,,,
222594,,,,
222593,,,,
222592,,,,
222587,,,,
222532,,,,
222404,,,,
222312,,,,
222297,,,,
222015,,,,
221962,,,,
221961,,,,
221960,,,,
221959,,,,
221958,,,,
221957,,,,
221458,0,1,,
221446,59,1,,
227023,,,,
227022,,,,
227021,,,,
226485,,,,
224330,,,,
224315,,,,
224291,,,,
224290,,,,
223897,,,,
223479,,,,
223221,,,,
223215,,,,
223214,,,,
223213,,,,
223212,,,,
222815,,,,
222765,,,,
222764,,,,
222763,,,,
222762,,,,
222761,,,,
222760,,,,
222739,,,,
222627,,,,
222621,,,,
222617,,,,
222616,,,,
222611,,,,
222548,,,,
222324,,,,
222323,,,,
222320,,,,
222319,,,,
222318,,,,
222310,,,,
222296,,,,
222291,,,,
222290,,,,
222289,,,,
222288,,,,
222287,,,,
222286,,,,
222285,,,,
222284,,,,
222283,,,,
222282,,,,
222281,,,,
222280,,,,
222279,,,,
222278,,,,
222277,,,,
222276,,,,
222275,,,,
222274,,,,
222273,,,,
222272,,,,
222271,,,,
222270,,,,
222269,,,,
222268,,,,
222086,,,,
222085,,,,
222070,,,,
222069,,,,
222068,,,,
222046,,,,
221956,,,,
221955,,,,
221954,,,,
221456,0,1,,
221453,50,1,,
221451,0,1,1,
221169,0,,,
221168,,,,
221167,,,,
221166,,,,
229105,,,,
229104,,,,
229103,,,,
229102,,,,
229101,,,,
229100,,,,
229099,,,,
229098,,,,
229097,,,,
229096,,,,
227251,,,,
227020,,,,
227019,,,,
226214,0,,,
224314,,,,
224289,,,,
223555,,,,
222824,,,,
222808,,,,
222807,,,,
222608,,,,
222607,,,,
222602,,,1,
222534,,,,
222533,,,,
222333,,,,
222332,,,,
222331,,,,
222067,,,,
222066,,,,
222014,,,,
222013,,,,
222012,,,,
221953,,,,
221952,,,,
221951,,,,
221950,,,,
221949,,,,
221948,,,,
221481,0,,,
221466,0,,,
221462,0,,,
221435,0,,,
221434,0,,,
221144,,,,
221141,0,,,
221135,0,,,
221132,0,,,
221101,0,,,
229137,,,,
229095,,,,
229094,,,,
229093,,,,
229092,,,,
229091,,,,
229090,,,,
229089,,,,
229088,,,,
229087,,,,
227018,,,,
227017,,,,
227016,,,,
226484,,,,
222795,,,,
222723,,,,
222648,62,,,
222631,,,,
222624,,,,
222618,,,,
222612,,,,
222606,,,,
222600,,,,
222590,,,,
222585,,,,
222584,,,1,
222577,,,,
222543,,,1,
222542,,,1,
222539,38,,,
222329,,,,
222315,,,,
222295,,,,
221701,,,,
221552,0,,,
227015,,,,
227014,,,,
226997,,,,
225314,0,,,
223022,,,,
222588,,,,
222537,,,,
222531,,,,
222530,,,,
222065,,,,
222064,,,,
222063,,,,
222045,,,,
221947,,,,
221946,,,,
221945,,,,
221413,0,,,
227013,,,,
227012,,,,
226483,,,,
223896,,,,
222806,,,,
222719,,,,
222596,,,,
222578,,,,
222572,,,,
222554,,,,
222549,43,,,
222424,,,1,
222309,,,,
222267,,,,
222266,,,,
222265,,,,
222044,,,,
222011,,,,
222010,,,,
221944,,,,
221943,,,,
221942,,,,
221941,,,,
221940,,,,
221939,,,,
221938,,,,
221937,,,,
221936,,,,
221694,,,,
221693,,,,
221692,,,,
221691,,,,
227011,,,,
227010,,,,
226482,,,,
226106,0,,,
224313,,,,
223075,,,,
223021,,,,
223020,,,,
223019,,,,
223018,,,,
223017,,,,
223016,,,,
223015,,,,
222805,,,,
222730,,,,
222603,,,,
222599,,,,
222595,,,,
222583,,,,
222581,,,,
222576,,,,
222502,,,,
222311,,,,
222264,,,,
222263,,,,
222262,,,,
222261,,,,
222260,,,,
222259,,,,
222258,,,,
222062,,,,
222051,,,,
222009,,,,
221935,,,,
221934,,,,
221696,,,,
221695,,,,
221448,0,1,,
221445,0,1,1,
221165,,,,
221164,,,,
221130,0,,,
227009,,,,
227008,,,,
226481,,,,
226480,,,,
226479,,,,
226478,,,,
225313,0,,,
225528,,,,
225187,0,,,
224312,,,,
224311,,,,
223895,,,,
223478,,,,
223074,,,,
223073,,,,
222840,,,,
222605,,,,
222586,,,,
222580,,,,
222575,,,,
222574,,,,
222294,,,,
222293,,,,
222292,,,,
222090,,,,
222089,,,,
222081,,,,
222008,,,,
222007,,,,
222006,,,,
221933,,,,
221932,,,,
221931,,,,
221709,0,,,
221703,,,,
221702,,,,
221526,,,,
221525,,,,
221524,,,,
221470,0,,,
221447,0,1,,
221442,0,1,,
221441,0,1,,
221162,,,,
221161,,,,
221160,,,,
221159,,,,
221158,0,,,
221157,0,,,
221143,0,,,
221134,,,,
221133,,,,
229977,,,,
227007,,,,
227006,,,,
226477,,,,
224821,,,,
223477,,,,
222745,,,,
222591,,,,
222568,0,,,
222565,,,,
222563,,,,
222559,,,,
222508,,,,
222438,,,,
222402,,,,
222328,,,,
222314,,,,
222088,,,,
222080,,,,
222076,,,,
222061,,,,
222060,,,,
222043,,,,
221930,,,,
221929,,,,
221893,0,,,
221884,,,,
221882,,,,
221881,,,,
221700,,,,
221685,,,,
221527,,,,
221163,,,,
221156,,,,
221155,0,,,
221154,0,,,
221153,,,,
221152,,,,
221151,,,,
221107,0,,,
227577,,,,
227576,,,,
227575,,,,
227574,,,,
227573,,,,
226476,,,,
226475,,,,
224820,,,,
223894,,,,
223186,,,,
223185,,,,
223072,,,,
222738,,,,
222649,70,,,
222528,,,,
222454,,,,
222435,,,,
222423,,,,
222042,,,,
222041,,,,
222040,,,,
221928,,,,
221886,,,,
221885,,,,
221880,,,,
221879,,,,
221856,,,,
221690,,,,
221684,,,,
221469,0,,,
221452,0,1,,
221416,,,,
221147,,,,
221131,0,,,
221106,0,,,
221041,,,,
229901,,,,
227572,,,,
227571,,,,
227570,,,,
227569,,,,
227568,,,,
226474,,,,
226473,,,,
222614,,,1,
222604,,,,
222598,,,,
222589,,,,
222570,0,,,
222538,,,1,
222505,,,1,
222425,,,1,
222039,,,,
221878,,,,
221877,,,,
221876,,,,
221875,,,,
221874,,,,
221855,,,,
221854,,,,
221548,0,,,
221444,0,1,,
221443,0,1,,
227567,,,,
227566,,,,
227565,,,,
227564,,,,
227563,,,,
227562,,,,
227561,,,,
227560,,,,
227559,,,,
227558,,,,
227557,,,,
226472,,,,
226471,,,,
226470,,,,
223008,,,,
223007,,,,
223006,,,,
222431,,,,
222429,,,,
221873,,,,
221872,,,,
221853,,,,
221851,,,,
221713,,,,
221043,0,,,
227556,,,,
227555,,,,
227554,,,,
227553,,,,
227552,,,,
227551,,,,
224819,,,,
224310,,,,
224309,,,,
223014,,,,
222597,,,,
222524,,,1,
222523,,,,
222521,,,,
222506,,,1,
222501,,,1,
222449,,,1,
222432,,,,
222422,,,,
222257,,,,
222256,,,,
222255,,,,
222254,,,,
222253,,,,
222252,,,,
222251,,,,
222250,,,,
222249,,,,
222248,,,,
222247,,,,
222246,,,,
222245,,,,
222244,,,,
222243,,,,
222242,,,,
222241,,,,
222240,,,,
222239,,,,
222238,,,,
222237,,,,
222236,,,,
222235,,,,
222234,,,,
222059,,,,
222058,,,,
222057,,,,
222056,,,,
222050,,,,
221871,,,,
221870,,,,
221869,,,,
221868,,,,
221867,,,,
221866,,,,
221865,,,,
221852,,,,
221689,,,,
221688,,,,
221687,,,,
221686,,,,
221450,0,1,,
221150,,,,
221149,,,,
221148,0,,,
221020,,,,
220968,,,,
227550,,,,
227549,,,,
227548,,,,
227547,,,,
227546,,,,
227545,,,,
227544,,,,
226469,,,,
226468,,,,
226467,,,,
226466,,,,
226465,,,,
226464,,,,
226463,,,,
226462,,,,
226461,,,,
226124,,,,
223893,,,,
223013,,,,
223005,,,,
222744,,,,
222573,,,,
222569,,,,
222566,,,,
222529,,,,
222453,,,1,
222430,,,,
222233,,,,
222232,,,,
222231,,,,
222230,,,,
222229,,,,
222228,,,,
222227,,,,
222226,,,,
222225,,,,
222224,,,,
222223,,,,
222222,,,,
222221,,,,
222220,,,,
222219,,,,
222218,,,,
222217,,,,
222216,,,,
222055,,,,
222054,,,,
222053,,,,
221927,,,,
221926,,,,
221864,,,,
221863,,,,
221862,,,,
221861,,,,
221860,,,,
221850,,,,
221837,,,,
221836,,,,
221835,,,,
221683,,,,
221682,,,,
221681,,,,
221680,,,,
221630,,,,
221594,,,,
221467,0,,,
221461,,1,,
221019,,,,
221018,,,,
220873,0,1,,
227543,,,,
227542,,,,
227541,,,,
227540,,,,
227539,,,,
227538,,,,
227537,,,,
227536,,,,
226460,,,,
226459,,,,
226458,,,,
226457,,,,
223921,,,,
223892,,,,
223004,,,,
222822,,,,
222804,,,,
222803,,,,
222798,,,,
222564,,,,
222560,,,,
222526,,,,
222498,,,,
222495,,,,
222488,,,,
222456,,,,
222455,,,1,
222451,,,1,
222439,,,1,
222437,,,1,
222215,,,,
222214,,,,
222213,,,,
222212,,,,
222211,,,,
222210,,,,
222209,,,,
222208,,,,
222207,,,,
222206,,,,
222205,,,,
222204,,,,
222203,,,,
222202,,,,
222201,,,,
222200,,,,
222199,,,,
222198,,,,
222197,,,,
222196,,,,
222195,,,,
222194,,,,
222193,,,,
222192,,,,
222191,,,,
222190,,,,
222052,,,,
221849,,,,
221848,,,,
221838,,,,
221832,,,,
221831,,,,
221830,,,,
221712,,,,
221699,,,,
221679,,,,
214977,,,,
221678,,,,
221677,,,,
221676,,,,
221629,,,,
221532,,,,
221521,,,,
221440,0,1,,
221439,0,1,1,
221438,0,1,1,
221410,,,,
221146,,,,
221017,,,,
220868,45,1,,
230034,,,,
229836,,,,
227535,,,,
227534,,,,
227533,,,,
227532,,,,
227531,,,,
227530,,,,
227529,,,,
227528,,,,
227527,,,,
227526,,,,
226456,,,,
226455,,,,
226454,,,,
226453,,,,
226452,,,,
226451,,,,
226450,,,,
224818,,,,
223211,,,,
223003,,,,
222609,,,1,
222507,,,,
222503,,,1,
222189,,,,
222188,,,,
222187,,,,
222186,,,,
222185,,,,
222184,,,,
222038,,,,
222037,,,,
222036,,,,
221843,,,,
221842,,,,
221834,,,,
221833,,,,
221829,,,,
221828,,,,
221827,,,,
221826,,,,
221825,,,,
221824,,,,
221823,,,,
221822,,,,
221821,,,,
221820,,,,
221819,,,,
221818,,,,
221817,,,,
221816,,,,
221815,,,,
221814,,,,
221813,,,,
221812,,,,
221811,,,,
221675,,,,
221615,0,,,
221614,,,,
221613,,,,
221612,,,,
221611,,,,
221610,,,,
221608,,,,
221607,,,,
221606,,,,
221605,,,,
221604,,,,
221603,,,,
221483,0,,,
221437,0,1,1,
221145,,,,
221016,,,,
221015,,,,
221014,,,,
221013,,,,
221012,,,,
221011,,,,
220874,24,1,0,
220867,0,1,,
220861,,,,
227525,,,,
227524,,,,
227523,,,,
227522,,,,
227521,,,,
227520,,,,
227519,,,,
226449,,,,
226448,,,,
226447,,,,
224817,,,,
222797,,,,
222500,,,1,
222496,,,,
222452,,,1,
222183,,,,
222182,,,,
222181,,,,
222180,,,,
222179,,,,
222035,,,,
221847,,,,
221711,,,,
221674,,,,
221628,,,,
221578,,,,
221577,,,,
221570,,,,
211880,,1,,
221520,,,,
221449,0,1,1,
221111,,,,
220967,0,,,
220966,0,,,
220965,0,,,
220938,,,,
220928,,,,
220914,,,,
230024,,,,
229905,,,,
227518,,,,
227517,,,,
227516,,,,
227515,,,,
227514,,,,
227513,,,,
227512,,,,
227511,,,,
227510,,,,
227509,,,,
227508,,,,
227507,,,,
227086,,,,
226446,,,,
226445,,,,
226444,,,,
226443,,,,
226442,,,,
226441,,,,
226440,,,,
223002,,,,
223001,,,,
222582,,,,
222567,0,,,
222525,,,,
222519,,,,
222504,,,1,
222499,,,,
222450,,,1,
221841,,,,
221627,,,,
221576,,,,
221564,,,,
221563,,,,
221562,,,,
221561,,,,
221010,,,,
221009,,,,
220951,78,1,1,
229856,,,,
227506,,,,
227505,,,,
227504,,,,
227503,,,,
227502,,,,
227501,,,,
227500,,,,
226439,,,,
226438,,,,
226437,,,,
223000,,,,
222571,,,,
222547,,,,
222527,,,,
222518,,,1,
222494,,,,
222493,,,,
222436,,,1,
222299,,,,
222034,,,,
221846,,,,
221710,0,,,
221698,,,,
221673,,,,
221602,,,,
221601,,,,
221600,,,,
221583,,,,
221582,,,,
221569,,,,
221560,,,,
221559,,,,
221436,64,1,1,
221119,0,,,
220970,,,,
220930,,,,
220922,,,,
220919,,,,
220845,47,1,0,
229938,,,,
227499,,,,
227498,,,,
227497,,,,
227496,,,,
227495,,,,
227494,,,,
227493,,,,
227492,,,,
227491,,,,
227490,,,,
227489,,,,
226436,,,,
226435,,,,
224579,,,,
223607,,1,1,
222520,,,,
222514,,,,
222497,,,,
222480,,,,
222307,,,,
222306,,,,
222178,,,,
222177,,,,
222176,,,,
222175,,,,
222174,,,,
222173,,,,
222172,,,,
222171,,,,
222170,,,,
222169,,,,
222168,,,,
222167,,,,
222166,,,,
222165,,,,
222164,,,,
222163,,,,
222162,,,,
222161,,,,
221840,,,,
221810,,,,
221809,,,,
221808,,,,
221807,,,,
221806,,,,
221805,,,,
221672,,,,
221626,,,,
221625,,,,
221609,,,,
221568,,,,
221558,,,,
220936,,,,
220935,,,,
220933,,,,
220932,,,,
220931,,,,
220927,,,,
220926,,,,
220921,,,,
220918,,,,
220913,,,,
220906,,,,
220905,,,,
220904,,,,
220902,,,,
230025,,,,
229904,,,,
227807,,,,
227488,,,,
227487,,,,
227486,,,,
227485,,,,
227484,,,,
227483,,,,
227482,,,,
227481,,,,
227480,,,,
227479,,,,
226434,,,,
226433,,,,
226432,,,,
223605,,1,,
222796,,,,
222522,,,,
222515,,,,
222492,,,,
222491,,,,
222486,,,,
222481,,,1,
222475,,,1,
222471,,,1,
222434,,,1,
222160,,,,
222159,,,,
222158,,,,
222157,,,,
222033,,,,
221845,,,,
221804,,,,
221803,,,,
221802,,,,
221801,,,,
221800,,,,
221799,,,,
221798,,,,
221797,,,,
221796,,,,
221795,,,,
221794,,,,
221793,,,,
221792,,,,
221791,,,,
221790,,,,
221789,,,,
221788,,,,
221787,,,,
208183,,,,
221786,,,,
221785,,,,
221784,,,,
221783,,,,
221782,,,,
221781,,,,
221780,,,,
221779,,,,
221778,,,,
221777,,,,
221671,,,,
221670,,,,
221669,,,,
221668,,,,
221599,,,,
221567,,,,
220934,,,,
220929,,,,
220924,,,,
220901,,,,
229981,,,,
229945,,,,
229916,,,,
229130,,,,
227478,,,,
227477,,,,
227476,,,,
227475,,,,
227474,,,,
227473,,,,
227472,,,,
227471,,,,
227470,,,,
226431,,,,
226430,,,,
226429,,,,
226428,,,,
226427,,,,
226426,,,,
223891,,,,
222802,,,,
222476,,,,
222156,,,,
221839,,,,
221776,,,,
221775,,,,
221774,,,,
221773,,,,
221772,,,,
221771,,,,
221770,,,,
221769,,,,
221768,,,,
221767,,,,
221766,,,,
221765,,,,
221764,,,,
221763,,,,
221762,,,,
221761,,,,
221624,,,,
221623,,,,
221622,,,,
221616,0,,,
221598,,,,
221575,,,,
221574,,,,
221566,,,,
220964,,,,
220907,,,,
220903,,,,
220900,,,,
220899,,,,
220863,0,,,
220856,0,,,
220844,22,1,0,
229839,,,,
227469,,,,
227468,,,,
227467,,,,
227466,,,,
227465,,,,
227464,,,,
227463,,,,
227462,,,,
227461,,,,
227460,,,,
227459,,,,
227458,,,,
227457,,,,
227456,,,,
226425,,,,
226424,,,,
226423,,,,
226422,,,,
226421,,,,
226420,,,,
226035,,,,
226034,,,,
226033,,,,
226032,,,,
226031,,,,
226030,,,,
226029,,,,
226028,,,,
226027,,,,
226026,,,,
226025,,,,
226024,,,,
226023,,,,
225918,,,,
225917,,,,
225916,,,,
225558,,,,
222579,,,,
222484,,,,
222473,,,,
222428,,,1,
222155,,,,
222154,,,,
222153,,,,
221760,,,,
221759,,,,
221758,,,,
221757,,,,
221756,,,,
221755,,,,
221667,,,,
221621,,,,
221620,,,,
221597,,,,
221596,,,,
221595,,,,
221593,,,,
221573,0,,,
221572,,,,
220923,,,,
220898,,,,
220872,0,1,,
220871,0,1,,
220843,57,1,0,
220830,0,,,
220828,,,,
220805,,,,
220804,,,,
220239,0,,,
220238,64,1,,
220237,63,1,,
220236,32,1,,
220235,58,1,,
220234,59,1,,
220233,58,1,,
229944,,,,
229943,,,,
229942,,,,
227955,,,,
227455,,,,
227454,,,,
227453,,,,
227452,,,,
227451,,,,
227450,,,,
227449,,,,
227448,,,,
227447,,,,
227446,,,,
227445,,,,
227444,,,,
